lsoa,Rent_per_m,green_space,safety,schools
E01001205,1218.2,0.571532,0.9857211620000002,0.75
E01001206,1231.2,0.4127293334,0.9866837800000001,0.71
E01001207,1260.0,0.363652,0.972886251,0.77
E01001208,2062.5,0.277405,0.980587197,0.83
E01001209,1913.6,0.3821053332,0.9807476339999999,0.8699999999999999
E01001210,1187.6666666666667,0.5950755558333333,0.979785015,0.7399999999999999
E01001211,1217.8,0.5928519999999999,0.98844858,0.8699999999999999
E01001212,1872.8333333333333,0.20885111116666666,0.985721162,0.84
E01001213,714.5,0.15536,0.975774106,0.75
E01001214,882.0,0.21736166675,0.984758543,0.77
E01001215,850.5,0.21313000000000001,0.962457885,0.76
E01001216,650.75,0.19162,0.983314616,0.78
E01001217,891.75,0.53717666675,0.982031125,0.72
E01001218,703.8,0.683061334,0.9802663240000001,0.73
E01001219,713.0,0.642018667,0.9818706880000001,0.69
E01001220,634.5,0.6423783335,0.970479705,0.69
E01001221,1422.3333333333333,0.33116666683333335,0.762554147,0.82
E01001222,1040.0,0.30590166674999997,0.943045083,0.79
E01001223,2272.8,0.1896760002,0.988127707,0.8699999999999999
E01001224,2876.4,0.20866800000000002,0.987806835,0.8100000000000002
E01001225,2123.3333333333335,0.2971855555,0.933418899,0.86
E01001226,1184.6,0.5006640002,0.988769453,0.8400000000000001
E01001227,2661.2,0.236666667,0.99069469,0.82
E01001228,1327.6666666666667,0.3670944445,0.983154179,0.81
E01001229,1098.6,0.5982666670000001,0.9828333070000002,0.79
E01001230,1908.4,0.5549746665999999,0.984277234,0.86
E01001231,2185.8,0.4487853332,0.951387775,0.86
E01001232,1528.6,0.43771466659999997,0.983475052,0.86
E01001233,1617.0,0.8525306668000001,0.96181614,0.8
E01001234,1485.8,0.23814666639999998,0.966789668,0.8400000000000001
E01001235,1457.8,0.352456,0.981068506,0.8400000000000001
E01001236,2239.8333333333335,0.3360733333333334,0.987004653,0.84
E01001237,1736.4,0.4128600002000001,0.9905342530000001,0.82
E01001238,755.4285714285714,0.20583714285714286,0.950746029,0.78
E01001239,994.5,0.352131667,0.976736724,0.81
E01001240,1579.25,0.37111,0.980105888,0.79
E01001241,1336.25,0.22072666700000002,0.968554468,0.78
E01001242,2702.75,0.12087333325,0.984277234,0.77
E01001243,1519.2,0.6562213332,0.971442323,0.77
E01001244,1025.7142857142858,0.3978428571428571,0.974811487,0.7299999999999999
E01001245,1133.6666666666667,0.5751466663333333,0.9651853039999999,0.7799999999999999
E01001246,997.75,0.33118666675,0.947858174,0.78
E01001247,1324.8,0.2732466668,0.876945291,0.77
E01001248,1343.8,0.3535853336,0.974811487,0.8
E01001249,968.7142857142857,0.32712761900000004,0.904059041,0.76
E01001250,934.2857142857143,0.42840476157142854,0.964222686,0.78
E01001251,1216.6,0.6156320002,0.975774106,0.82
E01001252,1076.0,0.6006893336,0.9399967910000001,0.79
E01001253,1271.8,0.5715226666,0.988288144,0.8
E01001254,1306.4,0.6586586666,0.979464142,0.8299999999999998
E01001255,1395.4,0.42613066679999995,0.986523343,0.8
E01001257,648.8,0.59048,0.9505855929999999,0.76
E01001258,869.8,0.503468,0.9744906140000001,0.8
E01001259,914.75,0.56619,0.967110541,0.8
E01001260,997.6,0.5491320002,0.981068506,0.8
E01001261,794.8333333333334,0.5999822226666667,0.896678967,0.7799999999999999
E01001262,672.25,0.4905333335,0.97160276,0.79
E01001263,613.4,0.4997226668,0.9749719239999999,0.79
E01001264,892.0,0.38276933360000004,0.979624579,0.8
E01001265,779.6,0.5273693336,0.978501524,0.8299999999999998
E01001266,1082.0,0.75773333325,0.951708648,0.8
E01001267,759.6666666666666,0.6334277781666667,0.953313011,0.82
E01001268,1000.6,0.6797626668000001,0.985400289,0.82
E01001269,907.4,0.6600893336,0.9605326489999999,0.78
E01001270,922.8,0.0,0.980105888,0.73
E01001271,856.2,0.2728933334,0.970479705,0.73
E01001272,1062.0,0.478243333,0.964864431,0.8
E01001273,2518.8,0.018685333199999998,0.9809080700000001,0.85
E01001274,1832.2,0.0,0.99422429,0.79
E01001275,1385.1666666666667,0.09175333333333334,0.987967271,0.87
E01001276,1100.0,0.31515600039999997,0.962939195,0.77
E01001277,1467.2,0.1387786668,0.9650248680000001,0.8
E01001278,1606.3333333333333,0.3066444445,0.962618322,0.83
E01001279,2049.4,0.3823160002,0.991336435,0.8800000000000001
E01001280,1382.5,0.2995822223333333,0.9791432700000001,0.87
E01001281,1735.6,0.5305733332,0.9908551259999999,0.86
E01001282,954.8,0.6150346666,0.982993743,0.79
E01001283,900.0,0.5962200003333333,0.963741377,0.7799999999999999
E01001284,1309.4,0.4266,0.9914968710000001,0.78
E01001285,1120.4,0.5464573334,0.981389379,0.78
E01001286,1099.0,0.40280000000000005,0.9837959250000001,0.78
E01001287,1148.75,0.334085,0.98090807,0.76
E01001288,1436.5,0.4340133335,0.983314616,0.77
E01001289,1525.0,0.22747666675,0.992138617,0.77
E01001290,1140.4,0.46008666659999997,0.980426761,0.8100000000000002
E01001291,884.25,0.452751667,0.970640141,0.78
E01001292,946.75,0.67472000025,0.983635489,0.78
E01001293,771.0,0.34448166674999997,0.987967271,0.75
E01001294,854.0,0.26215,0.969998396,0.75
E01001295,845.25,0.21701333325,0.98443767,0.75
E01001296,830.6666666666666,0.236068889,0.9820311250000001,0.7200000000000001
E01001297,795.5,0.19437500000000002,0.98443767,0.74
E01001298,738.8,0.0905959998,0.974651051,0.72
E01001299,2110.6,0.5310093335999999,0.987806835,0.85
E01001300,1970.8,0.5686733332,0.9857211620000002,0.9
E01001301,992.3333333333334,0.7603311113333334,0.9714423230000001,0.86
E01001302,2095.2,0.3855053334,0.979464142,0.89
E01001303,1922.2,0.41994666680000003,0.988769453,0.89
E01001304,1451.6,0.4193173334,0.991978181,0.8699999999999999
E01001305,1857.4,0.42820400000000003,0.988127707,0.86
E01001306,1724.6666666666667,0.4022022223333333,0.991496871,0.86
E01001307,988.6,0.47754399999999997,0.981228943,0.79
E01001308,1199.2,0.7149373336,0.9850794159999999,0.78
E01001309,911.4,0.2511466668,0.9759345419999998,0.74
E01001310,733.2,0.13241333319999998,0.975613669,0.74
E01001311,809.2,0.43001733380000007,0.972886251,0.71
E01001312,968.2,0.6620280000000001,0.969677523,0.82
E01001313,1008.75,0.7312316665,0.991496871,0.8
E01001314,1047.0,0.58813999975,0.981870688,0.8
E01001315,837.0,0.18257,0.989411198,0.73
E01001316,611.8,0.22280799980000002,0.970640141,0.74
E01001317,731.0,0.537896,0.980426761,0.71
E01001318,751.6,0.4716133334,0.9818706880000001,0.74
E01001319,912.0,0.136495,0.99069469,0.71
E01001320,719.5,0.61569,0.970961014,0.7
E01001321,886.4,0.9050826665999999,0.9802663240000001,0.71
E01001322,853.0,0.3985866668,0.953954757,0.73
E01001323,832.6,0.8174533335999999,0.959409594,0.76
E01001324,677.6,0.6059546668,0.9828333070000002,0.52
E01001325,796.8,0.49692800039999996,0.982512434,0.75
E01001326,717.8,0.5850813336,0.977538906,0.76
E01001327,839.0,0.6945653336000001,0.9531525750000001,0.75
E01001328,724.0,0.643826667,0.964703995,0.75
E01001329,785.6,0.4991013336,0.9818706880000001,0.77
E01001330,457.4,0.5406266667999999,0.9666292320000001,0.75
E01001331,580.2,0.49470000039999995,0.985560725,0.74
E01001332,576.25,0.55863500025,0.979624579,0.78
E01001333,654.0,0.3663733335,0.945451628,0.82
E01001334,686.5,0.557385,0.972404941,0.79
E01001335,1388.0,0.6926966665000001,0.980747634,0.78
E01001336,1153.25,0.764215,0.981228943,0.76
E01001337,1343.25,0.5080716665,0.939515482,0.8
E01001338,840.75,0.200045,0.955559121,0.77
E01001339,907.75,0.52753833325,0.970319268,0.78
E01001340,762.75,0.6586233335,0.959409594,0.8
E01001341,1021.75,0.33463833374999996,0.972886251,0.76
E01001342,945.0,0.3098906666,0.9845981069999998,0.79
E01001343,1089.25,0.53668333375,0.98267287,0.76
E01001344,889.0,0.6452733331666667,0.97112145,0.79
E01001345,980.75,0.21612666675,0.984598107,0.79
E01001346,1099.0,0.43860533339999996,0.989411198,0.78
E01001347,1054.25,0.4035033335,0.95026472,0.79
E01001348,876.4,0.43457999999999997,0.951708648,0.79
E01001349,990.0,0.5003400005,0.978501524,0.79
E01001350,1592.0,0.0489040002,0.984277234,0.8400000000000001
E01001351,1326.8,0.550662667,0.9048612229999999,0.8
E01001352,2908.0,0.1205933335,0.987646398,0.79
E01001353,1566.8333333333333,0.47297888866666665,0.988609017,0.77
E01001354,2029.4,0.254318667,0.9448098829999999,0.79
E01001355,1332.3333333333333,0.34933222233333333,0.963741377,0.79
E01001356,1054.1666666666667,0.6116822221666667,0.977057597,0.73
E01001357,1097.75,0.5288516667500001,0.977859779,0.75
E01001358,1270.4,0.4738960002,0.9770575970000002,0.73
E01001359,834.6,0.2795573334,0.9666292320000001,0.71
E01001360,743.5,0.061841666999999996,0.9404781,0.72
E01001361,746.0,0.49045000025,0.847585432,0.75
E01001362,735.5,0.147845,0.95780523,0.77
E01001363,599.75,0.70459,0.96181614,0.72
E01001364,794.75,0.24007000025,0.968554468,0.71
E01001365,766.2,0.2435306664,0.963901813,0.72
E01001366,703.5,0.075205,0.97112145,0.69
E01001367,784.5,0.3171316665,0.964383122,0.74
E01001368,861.25,0.1102716665,0.990052944,0.71
E01001369,706.25,0.50406833325,0.952510829,0.76
E01001370,790.75,0.3249133335,0.949622974,0.65
E01001371,705.25,0.3446700005,0.954917375,0.73
E01001372,694.75,0.3309216665,0.970319268,0.77
E01001373,606.0,0.18445999999999999,0.965987486,0.71
E01001374,1841.8333333333333,0.13677,0.978341088,0.82
E01001375,3205.6666666666665,0.1429966666666667,0.981389379,0.85
E01001376,1321.1666666666667,0.16462333333333334,0.974169742,0.7600000000000001
E01001377,6902.833333333333,0.2089055555,0.982191561,0.9
E01001379,3095.8333333333335,0.15242666666666668,0.9839563610000001,0.84
E01001380,2165.1666666666665,0.12924333333333335,0.983635489,0.86
E01001381,1516.4,0.2521733334,0.9505855929999999,0.77
E01001382,2447.6,0.2336999998,0.991175999,0.8800000000000001
E01001383,1616.6,0.442596,0.987485962,0.8400000000000001
E01001384,1468.6,0.5168919998,0.988288144,0.8400000000000001
E01001385,1925.6,0.3840813334,0.982031125,0.8400000000000001
E01001386,2436.8333333333335,0.47722111116666666,0.966789668,0.87
E01001387,1549.5,0.3011277778333334,0.968394032,0.82
E01001388,1680.5,0.4981944445,0.959088721,0.83
E01001389,1335.6,0.4495400002,0.9586074119999999,0.78
E01001390,1117.8,0.46525599999999995,0.983956361,0.74
E01001391,860.2,0.317568,0.971763196,0.69
E01001392,1487.0,0.541721333,0.9931012349999999,0.74
E01001393,934.0,0.261284,0.987485962,0.71
E01001394,1078.2,0.3230879996,0.971763196,0.68
E01001395,930.4,0.295832,0.9701588319999999,0.75
E01001396,1661.25,0.17043499974999998,0.980266324,0.71
E01001397,734.4,0.326690667,0.98267287,0.75
E01001398,1210.0,0.17821166675,0.991978181,0.75
E01001399,1363.5,0.62909833375,0.991015562,0.74
E01001400,1394.2,0.15615066679999998,0.987485962,0.77
E01001401,1041.25,0.35852166674999997,0.980587197,0.74
E01001402,1437.8,0.2624853332,0.964222686,0.78
E01001403,993.2,0.3682613334,0.98491898,0.75
E01001404,1322.75,0.331305,0.984116798,0.8
E01001405,927.1666666666666,0.16446333333333332,0.9882881439999999,0.81
E01001406,1027.4,0.11655200000000002,0.968073159,0.74
E01001407,1038.8,0.5243786666,0.98267287,0.75
E01001408,973.0,0.7477622225,0.983314616,0.81
E01001409,690.3333333333334,0.40742000016666663,0.971281887,0.7399999999999999
E01001410,687.5,0.4097622225,0.968233595,0.7200000000000001
E01001411,1083.0,0.6519411111666666,0.9752927960000001,0.81
E01001412,1166.8,0.448598667,0.962618322,0.73
E01001413,1406.6,0.7684799998,0.9873255249999999,0.8100000000000002
E01001414,606.6,0.7414533332000001,0.985881598,0.8
E01001415,1386.0,0.6801586666,0.965666613,0.8400000000000001
E01001416,1834.6,0.6715800002,0.9931012349999999,0.86
E01001417,3886.0,0.2233133336,0.9847585430000001,0.8699999999999999
E01001418,1261.0,0.7008013334000001,0.9730466869999999,0.8299999999999998
E01001419,1154.0,0.7145966668333333,0.9786619609999999,0.79
E01001420,1255.2,0.7347800002,0.986523343,0.75
E01001421,933.6666666666666,0.3726233335,0.981870688,0.79
E01001422,3845.5,0.22660999975,0.992299053,0.86
E01001423,846.2,0.4823799998,0.976255415,0.7
E01001424,609.0,0.40364166674999996,0.978180651,0.72
E01001425,690.2,0.4586266666,0.93117279,0.71
E01001426,671.6,0.5410853332000001,0.9720840689999999,0.71
E01001427,610.8,0.544468,0.945932938,0.69
E01001428,759.4,0.3995466668,0.9828333070000002,0.69
E01001429,541.5714285714286,0.38249428585714285,0.833787903,0.7299999999999999
E01001430,591.0,0.4624159998,0.9586074119999999,0.72
E01001431,611.8,0.5401720004,0.970640141,0.72
E01001432,742.2,0.6600026668,0.952671266,0.71
E01001433,804.75,0.50804999975,0.974330178,0.67
E01001434,803.0,0.378851667,0.981870688,0.69
E01001435,884.0,0.38978333325,0.982191561,0.7
E01001436,839.0,0.37391600020000004,0.9815498149999999,0.71
E01001437,639.625,0.43622166675,0.944007701,0.68
E01001438,896.5,0.37305333325,0.981389379,0.68
E01001439,664.6666666666666,0.5062888888333333,0.962618322,0.71
E01001440,774.2,0.40503333340000003,0.9518690839999999,0.71
E01001441,673.6,0.43392,0.951387775,0.69
E01001442,564.0,0.5241266666,0.9736884329999999,0.7
E01001444,782.0,0.424450667,0.978501524,0.73
E01001445,588.6666666666666,0.7048544445,0.949302102,0.68
E01001446,689.8,0.2929826668,0.9789828330000001,0.7
E01001447,672.6666666666666,0.4608844445,0.956200866,0.69
E01001448,691.0,0.5932893336,0.9744906140000001,0.7
E01001449,771.5,0.793546667,0.977378469,0.68
E01001450,819.1428571428571,0.28579809542857143,0.950746029,0.7700000000000001
E01001451,1071.2,0.35094400000000003,0.9722445050000001,0.77
E01001452,2054.5,0.19979499975,0.990534253,0.82
E01001453,1827.0,0.2338920002,0.991015562,0.82
E01001454,1637.0,0.11997333339999998,0.9895716350000001,0.8299999999999998
E01001455,1166.2,0.3682053336,0.9850794159999999,0.79
E01001456,2040.0,0.1587766665,0.993101235,0.83
E01001457,1181.8333333333333,0.3122677778333333,0.974169742,0.77
E01001458,602.2,0.5403013332,0.97160276,0.69
E01001459,833.0,0.5285120002,0.987165089,0.69
E01001460,629.4,0.4772413332,0.958767849,0.71
E01001461,671.8,0.22098399999999999,0.97112145,0.73
E01001462,632.0,0.40932833375,0.985079416,0.7
E01001463,917.5,0.4990016665,0.984758543,0.71
E01001464,955.3333333333334,0.49093333366666664,0.9854002889999999,0.64
E01001465,888.0,0.60787166675,0.980747634,0.7
E01001466,818.2,0.533333333,0.986362907,0.68
E01001467,772.6,0.4609133332,0.972565378,0.69
E01001468,1500.25,0.11021333350000001,0.966147922,0.84
E01001469,1018.8,0.1822880002,0.9873255249999999,0.76
E01001470,1339.0,0.2405893334,0.988127707,0.79
E01001471,1029.0,0.10694000000000001,0.982351997,0.78
E01001472,1087.0,0.3563855555,0.986844216,0.8000000000000002
E01001473,1334.25,0.38991166675,0.986844216,0.81
E01001474,1131.0,0.10670888900000002,0.9882881439999999,0.8000000000000002
E01001475,1829.6,0.7585493334000001,0.9902133799999999,0.82
E01001476,835.4,0.4811386668,0.982993743,0.72
E01001477,784.0,0.4513333333999999,0.9722445050000001,0.69
E01001478,882.25,0.39176166675,0.989411198,0.72
E01001479,755.8,0.2,0.95427563,0.71
E01001480,805.0,0.4099166665,0.981228943,0.73
E01001481,777.25,0.34037,0.981549815,0.68
E01001482,655.8,0.20707599999999998,0.9789828330000001,0.72
E01001483,485.8,0.20189200000000002,0.9744906140000001,0.69
E01001484,866.75,0.22389166675,0.983154179,0.74
E01001485,716.8,0.2646266668,0.970961014,0.71
E01001486,710.0,0.4182485715714286,0.9630996309999998,0.6900000000000001
E01001487,747.6,0.2,0.97336756,0.71
E01001488,799.6,0.2,0.979785015,0.72
E01001489,794.4,0.40780400019999996,0.982031125,0.69
E01001491,755.8,0.22393999999999997,0.9788223969999998,0.71
E01001492,833.0,0.369548,0.9703192680000001,0.71
E01001493,1010.3333333333334,0.08716777766666667,0.9757741059999999,0.79
E01001494,1282.75,0.29189166675,0.982993743,0.82
E01001495,1081.0,0.25834,0.985560725,0.8
E01001496,1261.0,0.2100546666,0.982031125,0.8299999999999998
E01001497,982.25,0.45209,0.982351997,0.8
E01001498,1126.2,0.2260573334,0.9499438469999999,0.8299999999999998
E01001499,1182.0,0.26273500000000005,0.98443767,0.76
E01001500,1174.0,0.3289483335,0.977378469,0.8
E01001501,1037.6666666666667,0.40934999983333337,0.932456281,0.7799999999999999
E01001502,729.4,0.3164013334,0.962297449,0.71
E01001503,787.6,0.28964,0.97914327,0.72
E01001504,815.5,0.40461,0.975453233,0.71
E01001505,761.5,0.201235,0.969517086,0.68
E01001506,774.25,0.7234133335,0.956200866,0.66
E01001507,538.2,0.3864946668,0.9318145359999999,0.68
E01001508,575.6,0.162692,0.9595700299999999,0.71
E01001509,668.6,0.754632,0.9708005780000001,0.7
E01001510,573.25,0.6618333335,0.981228943,0.63
E01001511,885.4,0.373148,0.9595700299999999,0.77
E01001512,892.3333333333334,0.30136999999999997,0.979464142,0.77
E01001513,878.2,0.43375066679999996,0.929247553,0.73
E01001514,872.2,0.24890933339999996,0.9789828330000001,0.77
E01001515,563.8,0.39628399999999997,0.9605326489999999,0.71
E01001516,785.0,0.367604,0.964222686,0.7
E01001517,673.8,0.5044826668,0.97689716,0.68
E01001518,917.8,0.5319013334,0.9630996310000001,0.78
E01001519,878.5555555555555,0.21892962966666665,0.9024546770000001,0.81
E01001520,1482.2,0.2,0.976255415,0.8100000000000002
E01001521,1667.0,0.3539933332,0.9850794159999999,0.8800000000000001
E01001522,907.4,0.325032,0.9765762880000001,0.82
E01001523,1325.1666666666667,0.25741666683333336,0.981870688,0.89
E01001524,1228.0,0.33013333359999997,0.9821915610000002,0.8100000000000002
E01001525,1234.2,0.2836213336,0.9815498149999999,0.8100000000000002
E01001526,1488.2,0.2,0.991015562,0.85
E01001527,1454.0,0.4266799998,0.972565378,0.76
E01001528,955.4,0.6517866672,0.983314616,0.73
E01001529,895.0,0.4225053334,0.9693566500000002,0.73
E01001530,1536.5,0.5006166665,0.980266324,0.74
E01001531,1970.5,0.23730833350000002,0.989732071,0.87
E01001532,1709.4,0.3365533332,0.9886090170000001,0.8800000000000001
E01001533,1847.75,0.4207666665,0.991978181,0.88
E01001534,1581.5,0.37022500025,0.970158832,0.86
E01001535,1905.0,0.5189083335,0.983635489,0.76
E01001536,1214.0,0.4067622223333333,0.925717953,0.79
E01001537,876.2,0.4270653338,0.9876463980000001,0.77
E01001538,1128.8,0.4119666666,0.9918177440000001,0.77
E01001539,1048.2,0.30293466680000003,0.98844858,0.79
E01001540,947.0,0.4215560002,0.9780202150000001,0.8
E01001541,1056.6,0.3660639996,0.987004653,0.79
E01001542,863.8,0.0683640002,0.983314616,0.75
E01001543,1161.6,0.166748,0.986362907,0.75
E01001544,1358.6,0.18997199999999997,0.988127707,0.77
E01001545,731.0,0.3689093334,0.9602117759999999,0.7
E01001546,730.6,0.17559200000000003,0.9873255249999999,0.72
E01001547,826.6,0.517873333,0.966789668,0.7
E01001548,721.2,0.48875333320000003,0.974169742,0.71
E01001549,615.0,0.4535933333333333,0.946895556,0.71
E01001550,801.25,0.383111667,0.980266324,0.71
E01001551,716.6,0.3329493336,0.9691962139999999,0.71
E01001552,878.6,0.32604666660000003,0.9674314130000001,0.72
E01001553,869.5,0.54826,0.985721162,0.69
E01001554,452.1666666666667,0.49386111099999996,0.969677523,0.75
E01001555,765.2,0.533333333,0.935985882,0.74
E01001556,1144.5,0.43933166675,0.982993743,0.74
E01001557,816.0,0.44464333325,0.986202471,0.75
E01001558,598.0,0.5206333332499999,0.949462538,0.75
E01001559,771.5,0.4869533335,0.839884486,0.7600000000000001
E01001560,848.0,0.5637016672499999,0.985400289,0.74
E01001562,419.0,0.3539493332,0.968554468,0.72
E01001563,1169.8,0.1835866668,0.982993743,0.82
E01001564,1911.0,0.45438133340000003,0.985239852,0.85
E01001565,1584.0,0.2,0.982031125,0.8299999999999998
E01001566,1488.8,0.2,0.992619926,0.86
E01001567,1985.8,0.41766666680000003,0.9918177440000001,0.8299999999999998
E01001568,3223.25,0.38538333324999996,0.99021338,0.86
E01001569,1159.8333333333333,0.4660466665,0.9762554150000001,0.83
E01001570,1271.6,0.26882266660000004,0.967752286,0.78
E01001571,790.2,0.8493840001999999,0.9821915610000002,0.7
E01001572,826.4,0.63598,0.979624579,0.74
E01001573,796.75,0.9473700005,0.985079416,0.73
E01001574,566.0,0.8129255558333334,0.9728862509999999,0.7200000000000001
E01001575,743.6,0.6784720002,0.974330178,0.77
E01001576,538.0,0.5801333332,0.9566821759999999,0.78
E01001577,656.8333333333334,0.6684655556666667,0.960693085,0.79
E01001578,681.4285714285714,0.640249523857143,0.963741377,0.7700000000000001
E01001579,742.6,0.6464053334,0.971763196,0.76
E01001580,1295.1666666666667,0.44065111116666666,0.963099631,0.83
E01001581,1346.7142857142858,0.6818790478571428,0.977218033,0.84
E01001582,1249.2,0.2710733336,0.9666292320000001,0.8400000000000001
E01001583,1175.1666666666667,0.31295555583333334,0.98443767,0.86
E01001584,1986.3333333333333,0.4868833335,0.9863629069999998,0.85
E01001585,2435.8333333333335,0.6416066668333333,0.979303706,0.88
E01001586,1206.1666666666667,0.6570166666666667,0.981549815,0.81
E01001587,1703.375,0.5704458335,0.974330178,0.85
E01001588,1219.6,0.47184400020000006,0.9759345419999998,0.79
E01001589,856.4,0.6057919998,0.971763196,0.75
E01001590,1348.1666666666667,0.4498333331666666,0.9776993419999999,0.7600000000000001
E01001591,909.5,0.5277255555,0.968714905,0.81
E01001592,1274.5,0.47022444466666663,0.98844858,0.83
E01001593,1433.1666666666667,0.7533533333333334,0.979464142,0.87
E01001594,883.6666666666666,0.5361033333333333,0.9820311250000001,0.82
E01001595,838.0,0.401096,0.979464142,0.82
E01001596,1166.4,0.1963306666,0.9908551259999999,0.76
E01001597,1026.2,0.4771226668,0.9845981069999998,0.78
E01001598,1170.6,0.4765159998,0.979464142,0.8
E01001599,1073.2,0.3339719996,0.969677523,0.79
E01001600,862.4,0.4295879996,0.9879672710000001,0.8100000000000002
E01001601,1078.0,0.1637560002,0.986523343,0.77
E01001602,898.0,0.6392733334999999,0.977378469,0.77
E01001603,669.8333333333334,0.6037666671666667,0.9767367239999999,0.7600000000000001
E01001604,1387.0,0.4461533334,0.986362907,0.86
E01001605,1125.0,0.5876266664,0.9860420340000001,0.8800000000000001
E01001606,1078.0,0.5148293336,0.9918177440000001,0.8800000000000001
E01001607,1059.4,0.32229199999999997,0.978341088,0.8299999999999998
E01001608,1711.8,0.6790213332,0.981068506,0.8800000000000001
E01001609,1002.6666666666666,0.6683655555,0.956361303,0.88
E01001610,937.0,0.3304973336,0.9879672710000001,0.8400000000000001
E01001611,971.8333333333334,0.34960444416666664,0.9887694530000001,0.83
E01001613,694.5,0.7361755556666667,0.9757741059999999,0.88
E01001614,1642.0,0.6295213336,0.966789668,0.8299999999999998
E01001615,864.0,0.4750466666666667,0.919300497,0.84
E01001617,889.3333333333334,0.5030488888333333,0.98090807,0.82
E01001618,1089.4,0.4752746666,0.97689716,0.8299999999999998
E01001619,871.8,0.34735733360000004,0.982993743,0.8400000000000001
E01001620,858.75,0.5416683335,0.979624579,0.83
E01001621,780.0,0.558184,0.9789828330000001,0.8
E01001623,771.25,0.5295,0.983956361,0.81
E01001624,864.4,0.3201,0.985239852,0.8400000000000001
E01001625,813.2,0.5243466666,0.9809080700000001,0.8
E01001629,647.8571428571429,0.5535666665714286,0.966308359,0.78
E01001631,542.2,0.6650813334000001,0.969677523,0.8100000000000002
E01001632,677.6666666666666,0.3803166668333333,0.984598107,0.77
E01001633,630.0,0.5771722223333333,0.980266324,0.7399999999999999
E01001634,634.6,0.7195240002000001,0.976736724,0.77
E01001635,793.4,0.2664000002,0.982993743,0.79
E01001636,693.6,0.25224666679999996,0.9831541789999999,0.77
E01001637,826.8,0.6230773336000001,0.97689716,0.77
E01001638,723.2,0.7108613334,0.9744906140000001,0.78
E01001640,1198.857142857143,0.645667619,0.92716188,0.78
E01001641,1513.1666666666667,0.649071111,0.922188352,0.87
E01001642,3198.5714285714284,0.7038057144285714,0.958928285,0.82
E01001644,1334.375,0.582696666875,0.940638537,0.76
E01001645,945.5,0.1599244445,0.979945452,0.79
E01001646,731.9,0.46022733359999995,0.965506177,0.79
E01001647,1146.6,0.127324,0.986362907,0.8299999999999998
E01001648,934.2,0.2392,0.9850794159999999,0.8299999999999998
E01001649,940.2,0.3346186666,0.9720840689999999,0.8100000000000002
E01001650,988.6,0.517318667,0.983956361,0.78
E01001651,709.1666666666666,0.5293055560000001,0.970158832,0.7799999999999999
E01001652,1064.8,0.451256,0.969517086,0.8400000000000001
E01001653,618.8,0.4647986668,0.9799454520000002,0.82
E01001654,833.4,0.4775893334,0.974009305,0.86
E01001655,759.8,0.3590146664,0.97689716,0.86
E01001656,2045.8,0.536574667,0.989732071,0.8800000000000001
E01001657,1860.0,0.5192786666,0.9847585430000001,0.82
E01001658,881.5,0.6970322223333333,0.982833307,0.83
E01001659,1419.0,0.55941,0.976736724,0.82
E01001660,890.0,0.5376013333999999,0.976415851,0.8800000000000001
E01001661,875.6,0.6245613336,0.9663083589999999,0.85
E01001662,1645.1666666666667,0.6022311113333333,0.9661479219999999,0.8000000000000002
E01001664,1425.0,0.4208500001666667,0.950425156,0.7799999999999999
E01001665,1533.5,0.6555333335000001,0.975453233,0.86
E01001666,1092.0,0.4456746668,0.931493663,0.8
E01001667,1169.4,0.551592,0.8949141669999999,0.75
E01001668,1459.625,0.55539000025,0.961334831,0.8
E01001669,723.0,0.6562893334,0.9828333070000002,0.71
E01001671,720.0,0.533333333,0.979785015,0.79
E01001672,657.0,0.43701333340000004,0.9624578849999998,0.82
E01001673,686.3333333333334,0.39276,0.9541151930000001,0.79
E01001674,791.6,0.684528,0.971442323,0.77
E01001675,762.4,0.20169333320000002,0.9444890100000001,0.77
E01001676,728.0,0.8,0.967752286,0.74
E01001677,717.6,0.45376933340000003,0.964062249,0.74
E01001678,818.2,0.41046000000000005,0.990052944,0.73
E01001679,876.5,0.20474499975,0.983795925,0.81
E01001680,1052.8,0.5022986668,0.989250762,0.8100000000000002
E01001681,936.75,0.65405000025,0.989571635,0.8
E01001682,857.25,0.328983333,0.981228943,0.82
E01001683,966.8,0.4612653334,0.976736724,0.79
E01001684,746.6,0.6644586666000001,0.989090326,0.72
E01001685,773.2,0.542105333,0.987806835,0.76
E01001686,743.6666666666666,0.34568444433333334,0.980426761,0.7799999999999999
E01001687,522.5,0.23241666675,0.972565378,0.81
E01001688,532.5714285714286,0.34983238085714286,0.938392427,0.78
E01001690,508.6,0.5467760004000001,0.985400289,0.75
E01001692,507.2,0.45504533340000003,0.985400289,0.78
E01001693,515.6,0.6533333336,0.969517086,0.8100000000000002
E01001694,529.2,0.4741026668,0.9732071230000001,0.79
E01001695,621.2,0.7292453338,0.982351997,0.72
E01001696,742.75,0.69398333375,0.902615113,0.78
E01001697,622.2,0.5694199998,0.9635809400000002,0.75
E01001698,661.0,0.49626666659999996,0.982351997,0.75
E01001699,690.4,0.512364,0.986362907,0.78
E01001700,613.3333333333334,0.56325,0.953152575,0.7600000000000001
E01001701,643.25,0.3395866665,0.944970319,0.77
E01001702,734.75,0.35973499975,0.975774106,0.73
E01001703,530.4,0.533333333,0.9760949780000001,0.78
E01001704,842.6,0.5967493332,0.9770575970000002,0.77
